State Name,PC NAME,CANDIDATES NAME,SEX,AGE,CATEGORY,PARTY NAME,PARTY SYMBOL,GENERAL,POSTAL,TOTAL
West Bengal,Balurghat,Nalin Chandra Murmu,MALE,62,ST,BSP,Elephant,3302,18,3320
West Bengal,Balurghat,Ranen Barman,MALE,50,SC,RSP,Spade & Stoker,72917,73,72990
West Bengal,Balurghat,Sukanta Majumdar,MALE,39,GENERAL,BJP,Lotus,537577,1740,539317
West Bengal,Balurghat,Naran Tudu,MALE,25,ST,JMM,Football,6383,4,6387
West Bengal,Balurghat,Nubash Chandra Barman,MALE,57,SC,KPPU,Boat with Man and Sail,1762,1,1763
West Bengal,Balurghat,Biren Mahanta,MALE,43,GENERAL,SUCI(C),Battery Torch,1525,1,1526
West Bengal,Balurghat,Manas Chakraborty,MALE,55,GENERAL,CPIM,Saw,1345,4,1349
West Bengal,Balurghat,Ranjit Kumar Mohanta,MALE,61,GENERAL,SHS,Throwing a Javelin,3297,3,3300
West Bengal,Balurghat,Ranendra Nath Mali,MALE,65,SC,BMUP,Cot,2005,2,2007
West Bengal,Balurghat,Bibhuti Tudu,MALE,42,ST,IND,Cup & Saucer,4714,5,4719
West Bengal,Balurghat,Muslima Khatun,FEMALE,32,GENERAL,IND,Basket containing Fruits,4949,1,4950
West Bengal,Balurghat,NOTA,,,,NOTA,,13403,11,13414
West Bengal,Maldaha Uttar,ISHA KHAN CHOUDHURY,MALE,47,GENERAL,INC,Hand,304964,306,305270
West Bengal,Maldaha Uttar,KHAGEN MURMU,MALE,59,ST,BJP,Lotus,507798,1726,509524
West Bengal,Maldaha Uttar,NITISH KUMAR MANDAL,MALE,54,SC,BSP,Elephant,6332,15,6347
West Bengal,Maldaha Uttar,BISWANATH GHOSH,MALE,69,GENERAL,CPIM,"Hammer, Sickle and Star",50315,86,50401
West Bengal,Maldaha Uttar,MAUSAM NOOR,FEMALE,39,GENERAL,AITC,Flowers and Grass,424517,719,425236
West Bengal,Maldaha Uttar,ARJUN KESHARI,MALE,27,GENERAL,SHS,Ganna Kisan,4985,0,4985
West Bengal,Maldaha Uttar,NITYA DAS,MALE,30,GENERAL,AHNP,CHAPATI ROLLER,1469,1,1470
West Bengal,Maldaha Uttar,MONATAN HEMBRAM,MALE,35,ST,BMUP,Cot,5981,4,5985
West Bengal,Maldaha Uttar,JOSEPH KISKU,MALE,26,ST,JMM,Football,1917,3,1920
West Bengal,Maldaha Uttar,SUBHASH BARMAN,MALE,59,SC,KPPU,Saw,1641,1,1642
West Bengal,Maldaha Uttar,SUBHASH SARKAR,MALE,35,SC,SUCI(C),Battery Torch,2029,1,2030
West Bengal,Maldaha Uttar,AL MONOWARA BEGAM,FEMALE,44,GENERAL,IND,Table,7225,0,7225
West Bengal,Maldaha Uttar,ALAM NOORSED,MALE,27,GENERAL,IND,COMPUTER,2534,1,2535
West Bengal,Maldaha Uttar,NIMAI BESARA,MALE,67,ST,IND,COCONUT FARM,3090,0,3090
West Bengal,Maldaha Uttar,MD. DULAL HOQUE,MALE,40,GENERAL,IND,Helicopter,5534,0,5534
West Bengal,Maldaha Uttar,MOHAN HASDA,MALE,30,ST,IND,Cup & Saucer,13471,2,13473
West Bengal,Maldaha Uttar,NOTA,,,,NOTA,,8028,11,8039
West Bengal,Maldaha Dakshin,ABU HASEM KHAN CHOWDHURY (DALU),MALE,72,GENERAL,INC,Hand,443540,730,444270
West Bengal,Maldaha Dakshin,FULCHAND MANDAL,MALE,52,SC,BSP,Elephant,6171,19,6190
West Bengal,Maldaha Dakshin,MD. MOAZZEM HOSSAIN,MALE,63,GENERAL,AITC,Flowers and Grass,350374,979,351353
West Bengal,Maldaha Dakshin,SREERUPA MITRA CHAUDHURY,FEMALE,54,GENERAL,BJP,Lotus,434003,2045,436048
West Bengal,Maldaha Dakshin,ANGSHUDHAR MANDAL,MALE,45,SC,SUCI(C),Battery Torch,5600,5,5605
West Bengal,Maldaha Dakshin,NASMUL HOQUE,MALE,40,GENERAL,PDS,Football,2416,1,2417
West Bengal,Maldaha Dakshin,PAPPU AHAMED,MALE,43,GENERAL,AHNP,CHAPATI ROLLER,2415,0,2415
West Bengal,Maldaha Dakshin,MANJUR ALAHI MUNSHI,MALE,54,GENERAL,IND,COCONUT FARM,5542,1,5543
West Bengal,Maldaha Dakshin,RATAN MANDAL,MALE,47,SC,IND,Ganna Kisan,9428,2,9430
West Bengal,Maldaha Dakshin,HASIM AKHTAR,MALE,40,GENERAL,IND,Pineapple,3866,3,3869
West Bengal,Maldaha Dakshin,NOTA,,,,NOTA,,12043,19,12062
West Bengal,Jangipur,ABHIJIT MUKHERJEE,MALE,59,GENERAL,INC,Hand,255554,282,255836
West Bengal,Jangipur,KHALILUR RAHAMAN,MALE,58,GENERAL,AITC,Flowers and Grass,562518,320,562838
West Bengal,Jangipur,MAFUJA KHATUN,FEMALE,48,GENERAL,BJP,Lotus,316147,909,317056
West Bengal,Jangipur,MD. ZULFIKAR ALI,MALE,53,GENERAL,CPIM,"Hammer, Sickle and Star",95450,51,95501
West Bengal,Jangipur,SHAMIMUL ISLAM,MALE,42,GENERAL,BSP,Elephant,3497,1,3498
West Bengal,Jangipur,DR. S.Q.R. ILYAS,MALE,65,GENERAL,WPOI,Battery Torch,21292,10,21302
West Bengal,Jangipur,TAIEDUL ISLAM,MALE,57,GENERAL,SDPI,Stumps,11693,3,11696
West Bengal,Jangipur,DHANANJOY BANERJEE,MALE,44,GENERAL,PUJP,Violin,2934,2,2936
West Bengal,Jangipur,SAMIRUDDIN,MALE,48,GENERAL,SUCI(C),BOX,3856,1,3857
West Bengal,Jangipur,AVIJIT KHAMARU,MALE,35,GENERAL,IND,Bricks,5788,2,5790
West Bengal,Jangipur,PRASAD HALDER,MALE,44,SC,IND,Pineapple,12838,1,12839
West Bengal,Jangipur,NOTA,,,,NOTA,,11349,6,11355
West Bengal,Baharampur,ADHIR RANJAN CHOWDHURY,MALE,63,GENERAL,INC,Hand,589580,1526,591106
West Bengal,Baharampur,APURBA SARKAR (DAVID),MALE,55,GENERAL,AITC,Flowers and Grass,509886,524,510410
West Bengal,Baharampur,ID MOHAMMAD,MALE,66,GENERAL,RSP,Spade & Stoker,13342,20,13362
West Bengal,Baharampur,KUSHADHAJ BALA,MALE,48,SC,BSP,Elephant,2892,22,2914
West Bengal,Baharampur,KRISHNA JOYARDAR,MALE,55,GENERAL,BJP,Lotus,141231,1807,143038
West Bengal,Baharampur,ANISUL AMBIA,MALE,56,GENERAL,SUCI(C),Battery Torch,2634,8,2642
West Bengal,Baharampur,ASISH SINGHA,MALE,30,GENERAL,SHS,Bow and Arrow,1210,7,1217
West Bengal,Baharampur,KASHINATH DUTTA,MALE,68,GENERAL,RPI(A),Cauliflower,1798,5,1803
West Bengal,Baharampur,MD EZARUDDIN,MALE,79,GENERAL,JeSM,Football,3040,6,3046
West Bengal,Baharampur,DURBADAL DAS,MALE,43,SC,IND,Almirah,2691,0,2691
West Bengal,Baharampur,SAMIR BISWAS,MALE,38,SC,IND,Bead Necklace,13681,1,13682
West Bengal,Baharampur,NOTA,,,,NOTA,,14072,14,14086
West Bengal,Murshidabad,ABU TAHER KHAN,MALE,57,GENERAL,AITC,Flowers and Grass,604024,322,604346
West Bengal,Murshidabad,"ABU HENA, S/O - LATE ABDUS SATTAR",MALE,69,GENERAL,INC,Hand,377721,208,377929
West Bengal,Murshidabad,BADARUDDOZA KHAN,MALE,64,GENERAL,CPIM,"Hammer, Sickle and Star",180662,131,180793
West Bengal,Murshidabad,MIJANUL HAQUE,MALE,36,GENERAL,BSP,Elephant,4509,12,4521
West Bengal,Murshidabad,HUMAYUN KABIR,MALE,56,GENERAL,BJP,Lotus,246745,1064,247809
West Bengal,Murshidabad,KAMARUJJAMAN (BAKUL) KHANDEKAR,MALE,60,GENERAL,SUCI(C),Battery Torch,5649,6,5655
West Bengal,Murshidabad,DHANANJOY SARKAR,MALE,39,SC,BMUP,Cot,1107,8,1115
West Bengal,Murshidabad,MD. HABIBUR RAHAMAN,MALE,61,GENERAL,JeSM,Stumps,2836,3,2839
West Bengal,Murshidabad,"ABU HENA, S/O - SAZZAD ALI",MALE,26,GENERAL,IND,Football,2500,3,2503
West Bengal,Murshidabad,MD. JALALUDDIN MONDAL,MALE,59,GENERAL,IND,Helicopter,4040,0,4040
West Bengal,Murshidabad,HUMAYUN KABIR SEKH,MALE,36,GENERAL,IND,Hand Cart,7178,2,7180
West Bengal,Murshidabad,NOTA,,,,NOTA,,15012,13,15025
West Bengal,Krishnanagar,INTAJ ALI SHAH,MALE,70,GENERAL,INC,Hand,38116,189,38305
West Bengal,Krishnanagar,UDDHAB ROY,MALE,54,SC,BSP,Elephant,4166,33,4199
West Bengal,Krishnanagar,KALYAN CHAUBEY,MALE,40,GENERAL,BJP,Lotus,548248,3406,551654
West Bengal,Krishnanagar,JHA SHANTANU,MALE,57,GENERAL,CPIM,"Hammer, Sickle and Star",120016,206,120222
West Bengal,Krishnanagar,MAHUA MOITRA,FEMALE,44,GENERAL,AITC,Flowers and Grass,613652,1220,614872
West Bengal,Krishnanagar,KHODABOX SHAIKH,MALE,74,GENERAL,SUCI(C),Battery Torch,8096,16,8112
West Bengal,Krishnanagar,JAYANTO DEBNATH,MALE,47,GENERAL,AHNP,CHAPATI ROLLER,2218,7,2225
West Bengal,Krishnanagar,SUBIMAL SENGUPTA,MALE,60,GENERAL,CPI(ML)(L),Flag with Three Stars,7581,4,7585
West Bengal,Krishnanagar,ASHOK AGARWALA (LALU DA),MALE,52,GENERAL,IND,Dolli,2963,4,2967
West Bengal,Krishnanagar,NIRAPADA MODAK,MALE,56,GENERAL,IND,Cauliflower,6512,0,6512
West Bengal,Krishnanagar,BHASKAR PAUL,MALE,32,GENERAL,IND,CALCULATOR,2279,3,2282
West Bengal,Krishnanagar,NOTA,,,,NOTA,,7484,24,7508
West Bengal,Ranaghat,GAUTAM RAY,MALE,39,SC,BSP,Elephant,8536,33,8569
West Bengal,Ranaghat,JAGANNATH SARKAR,MALE,56,SC,BJP,Lotus,779767,3486,783253
West Bengal,Ranaghat,BISWAS RAMA,FEMALE,56,SC,CPIM,"Hammer, Sickle and Star",97462,309,97771
West Bengal,Ranaghat,MINATI BISWAS,FEMALE,56,SC,INC,Hand,23178,119,23297
West Bengal,Ranaghat,RUPALI BISWAS,FEMALE,25,SC,AITC,Flowers and Grass,548736,1089,549825
West Bengal,Ranaghat,HALDAR PARESH,MALE,58,SC,SUCI(C),Battery Torch,6449,5,6454
West Bengal,Ranaghat,BIDYUT BISWAS,MALE,37,SC,IND,Laptop,5716,13,5729
West Bengal,Ranaghat,NOTA,,,,NOTA,,9111,26,9137
West Bengal,Bangaon,ALAKESH DAS,MALE,55,SC,CPIM,"Hammer, Sickle and Star",89996,126,90122
West Bengal,Bangaon,CHANDAN MALLICK,MALE,48,SC,BSP,Elephant,4669,38,4707
West Bengal,Bangaon,MAMATA THAKUR,FEMALE,51,SC,AITC,Flowers and Grass,575382,646,576028
West Bengal,Bangaon,SHANTANU THAKUR,MALE,37,SC,BJP,Lotus,685237,2385,687622
West Bengal,Bangaon,SOURAV PROSAD,MALE,28,SC,INC,Hand,22552,66,22618
West Bengal,Bangaon,SAMARESH BISWAS,MALE,53,SC,PDS,Football,1912,1,1913
West Bengal,Bangaon,SUBRATA BISWAS,MALE,45,SC,BMUP,Cot,1289,2,1291
West Bengal,Bangaon,SWAPAN MONDAL,MALE,48,SC,SUCI(C),Battery torch,4539,5,4544
West Bengal,Bangaon,ANIMESH CHANDRA HALDER,MALE,40,SC,IND,Frock,9518,6,9524
West Bengal,Bangaon,SWAPAN KUMAR ROY,MALE,49,SC,IND,HOCKEY & BALL,1859,0,1859
West Bengal,Bangaon,NOTA,,,,NOTA,,7513,17,7530
West Bengal,Barrackpore,ARJUN SINGH,MALE,57,GENERAL,BJP,Lotus,471490,1504,472994
West Bengal,Barrackpore,GARGI CHATTERJEE,FEMALE,47,GENERAL,CPIM,"Hammer, Sickle and Star",117354,102,117456
West Bengal,Barrackpore,Tapash Sarkar,MALE,48,SC,BSP,Elephant,3823,15,3838
West Bengal,Barrackpore,DINESH TRIVEDI,MALE,68,GENERAL,AITC,Flowers and Grass,457870,267,458137
West Bengal,Barrackpore,MD. ALAM,MALE,44,GENERAL,INC,Hand,15784,32,15816
West Bengal,Barrackpore,Pradip Chaudhuri,MALE,65,GENERAL,SUCI(C),Battery torch,1629,3,1632
West Bengal,Barrackpore,UDAY VEER CHOUDHURY,MALE,41,SC,IND,Laptop,670,0,670
West Bengal,Barrackpore,Kundan Singh,MALE,35,GENERAL,IND,Helicopter,712,1,713
West Bengal,Barrackpore,KRISHANPAL BALMIKI,MALE,43,SC,IND,HOCKEY & BALL,858,0,858
West Bengal,Barrackpore,GANESH DAS,MALE,57,GENERAL,IND,CCTV Camera,1705,0,1705
West Bengal,Barrackpore,GOPAL RAUT,MALE,26,GENERAL,IND,BUCKET,1041,1,1042
West Bengal,Barrackpore,MD. SHYEAD AHAMED,MALE,55,GENERAL,IND,COMPUTER,2982,2,2984
West Bengal,Barrackpore,RAMU MANDI,MALE,40,ST,IND,Dolli,8135,1,8136
West Bengal,Barrackpore,SHAMPA SIL,FEMALE,41,GENERAL,IND,Cake,2270,1,2271
West Bengal,Barrackpore,Sourav Singh,MALE,26,GENERAL,IND,Ginger,3533,1,3534
West Bengal,Barrackpore,NOTA,,,,NOTA,,12711,20,12731
West Bengal,Dum dum,NARESH CHANDRA BARUI,MALE,47,SC,BSP,Elephant,4967,7,4974
West Bengal,Dum dum,NEPALDEB BHATTACHARYA,MALE,67,GENERAL,CPIM,"Hammer, Sickle and Star",167249,341,167590
West Bengal,Dum dum,SAMIK BHATTACHARYA,MALE,53,SC,BJP,Lotus,458270,790,459060
West Bengal,Dum dum,SOUGATA RAY,MALE,71,GENERAL,AITC,Flowers and Grass,511707,355,512062
West Bengal,Dum dum,SAURAV SAHA,MALE,37,GENERAL,INC,Hand,29066,31,29097
West Bengal,Dum dum,AMIT SENGUPTA,MALE,67,GENERAL,RJNP,HOCKEY & BALL,1186,0,1186
West Bengal,Dum dum,INDRANIL BANERJEE,MALE,44,GENERAL,SHS,Bow & Arrow,2394,1,2395
West Bengal,Dum dum,JHUMA SAHA,FEMALE,41,GENERAL,PDS,Football,1703,2,1705
West Bengal,Dum dum,TARUN KUMAR DAS,MALE,61,GENERAL,SUCI(C),Battery Torch,2436,1,2437
West Bengal,Dum dum,SHANKAR DAS,MALE,60,GENERAL,CPIM,Saw,4379,0,4379
West Bengal,Dum dum,SATYA BRATA BANDYOPADHYAY,MALE,57,GENERAL,RaJSP,Tractor Chalata Kisan,2964,0,2964
West Bengal,Dum dum,SUBIR DAS,MALE,50,SC,NDPOI,Pen Stand,2320,0,2320
West Bengal,Dum dum,NOTA,,,,NOTA,,14466,25,14491
West Bengal,Barasat,Dr. Kakoli Ghoshdastidar,FEMALE,60,GENERAL,AITC,Flowers and Grass,647819,625,648444
West Bengal,Barasat,Mrinal Kanti Debnath,MALE,68,GENERAL,BJP,Lotus,537095,1180,538275
West Bengal,Barasat,Sukumar Bala,MALE,44,SC,BSP,Elephant,9738,10,9748
West Bengal,Barasat,Subrata Dutta,FEMALE,57,GENERAL,INC,Hand,37236,41,37277
West Bengal,Barasat,Haripada Biswas,MALE,61,SC,AIFB,Lion,123817,251,124068
West Bengal,Barasat,Oli Mahammad Mallick,MALE,49,GENERAL,CPIM,Saw,1295,12,1307
West Bengal,Barasat,Tushar Ghosh,MALE,56,GENERAL,SUCI(C),Battery torch,1756,0,1756
West Bengal,Barasat,Dipankar Baidya,MALE,39,SC,RJNP,HOCKEY & BALL,1274,3,1277
West Bengal,Barasat,Debasish Biswas,MALE,53,GENERAL,AMB,Camera,2349,0,2349
West Bengal,Barasat,Bani Chakraborty,FEMALE,46,GENERAL,SHS,Bow & Arrow,3118,1,3119
West Bengal,Barasat,Saurav Basu,MALE,36,GENERAL,RaJSP,Tractor Chalata Kisan,4427,1,4428
West Bengal,Barasat,Mrinal Kanti Bhattacharjee,MALE,57,GENERAL,IND,Mike,5599,3,5602
West Bengal,Barasat,NOTA,,,,NOTA,,17747,32,17779
West Bengal,Basirhat,Abul Kashem Dhali,MALE,56,GENERAL,BSP,Elephant,4671,9,4680
West Bengal,Basirhat,Quazi Abdur Rahim,MALE,51,GENERAL,INC,Hand,104137,46,104183
West Bengal,Basirhat,Nusrat Jahan Ruhi,FEMALE,28,GENERAL,AITC,Flowers and Grass,781920,158,782078
West Bengal,Basirhat,Pallab Sengupta,MALE,70,GENERAL,CPI,Ears of Corn And Sickle,68278,38,68316
West Bengal,Basirhat,Sayantan Basu,MALE,42,GENERAL,BJP,Lotus,431105,604,431709
West Bengal,Basirhat,Ajay Kumar Bain,MALE,54,SC,SUCI(C),Battery torch,3824,0,3824
West Bengal,Basirhat,Imamul Hasan Mallik,MALE,44,GENERAL,BNARP,Ganna Kisan,1608,1,1609
West Bengal,Basirhat,Md. Tabarok Hossain Molla,MALE,28,GENERAL,ALINLBP,Glass Tumbler,2707,0,2707
West Bengal,Basirhat,Mizanoor Rahaman,MALE,45,GENERAL,UTSAP,Boat with Man and Sail,2375,0,2375
West Bengal,Basirhat,Amiya Sarkar,MALE,51,SC,IND,DIAMOND,4062,3,4065
West Bengal,Basirhat,Abdul Hannan Sardar,MALE,63,GENERAL,IND,Cup & Saucer,3433,0,3433
West Bengal,Basirhat,Parimal Mistri,MALE,70,SC,IND,Hand Cart,10953,0,10953
West Bengal,Basirhat,Subhasis Kumar Bhowmik,MALE,55,GENERAL,IND,Cauliflower,4301,0,4301
West Bengal,Basirhat,NOTA,,,,NOTA,,9102,4,9106
West Bengal,Jaynagar,DR. ASHOK KANDARY,MALE,43,SC,BJP,Lotus,444040,387,444427
West Bengal,Jaynagar,TAPAN MONDAL,MALE,50,SC,INC,Hand,18746,12,18758
West Bengal,Jaynagar,PRATIMA MONDAL,FEMALE,53,SC,AITC,Flowers and Grass,760934,268,761202
West Bengal,Jaynagar,SANKAR DEB MONDAL,MALE,64,SC,BSP,Elephant,8531,2,8533
West Bengal,Jaynagar,SUBHAS NASKAR,MALE,67,SC,RSP,Spade & Stoker,67880,33,67913
West Bengal,Jaynagar,ASHOKE BAIRAGI,MALE,31,SC,NDPOI,Apple,3267,0,3267
West Bengal,Jaynagar,JAYKRISHNA HALDAR,MALE,64,SC,SUCI(C),Battery torch,38258,3,38261
West Bengal,Jaynagar,SWAPAN KUMAR MANDAL,MALE,49,SC,RJNP,HOCKEY & BALL,3298,0,3298
West Bengal,Jaynagar,NOTA,,,,NOTA,,10437,6,10443
West Bengal,Mathurapur,KRITTIBAS SARDAR,MALE,63,SC,INC,Hand,32299,25,32324
West Bengal,Mathurapur,CHOUDHURY MOHAN JATUA,MALE,80,SC,AITC,Flowers and Grass,726463,365,726828
West Bengal,Mathurapur,DR. SARAT CHANDRA HALDAR,MALE,42,SC,CPIM,"Hammer, Sickle and Star",92372,45,92417
West Bengal,Mathurapur,SHYAMAPRASAD HALDER,MALE,46,SC,BJP,Lotus,522267,587,522854
West Bengal,Mathurapur,SOUMEN SARKAR,MALE,42,SC,BSP,Elephant,4633,1,4634
West Bengal,Mathurapur,AMITAV NASKAR,MALE,33,SC,NDPOI,Apple,1493,1,1494
West Bengal,Mathurapur,PURNA CHANDRA NAIYA,MALE,49,SC,SUCI(C),Battery torch,6690,2,6692
West Bengal,Mathurapur,ASIT KUMAR HALDAR,MALE,40,SC,IND,Bat,1750,2,1752
West Bengal,Mathurapur,PRONAB KUMAR JATUA,MALE,57,SC,IND,Camera,6048,0,6048
West Bengal,Mathurapur,NOTA,,,,NOTA,,6904,6,6910
West Bengal,Diamond harbour,ABHISHEK BANERJEE,MALE,31,GENERAL,AITC,Flowers and Grass,790725,402,791127
West Bengal,Diamond harbour,NILANJAN ROY,MALE,43,GENERAL,BJP,Lotus,470047,486,470533
West Bengal,Diamond harbour,Dr. FUAD HALIM,MALE,48,GENERAL,CPIM,"Hammer, Sickle and Star",93833,108,93941
West Bengal,Diamond harbour,MD. GORIBULLA MOLLA,MALE,43,GENERAL,BSP,Elephant,2907,4,2911
West Bengal,Diamond harbour,SOUMYA AICH ROY,MALE,49,GENERAL,INC,Hand,19819,9,19828
West Bengal,Diamond harbour,AJAY GHOSH,MALE,69,GENERAL,SUCI(C),Battery torch,1846,0,1846
West Bengal,Diamond harbour,SANTOSH KUMAR,MALE,39,GENERAL,SHS,Bow & Arrow,2252,0,2252
West Bengal,Diamond harbour,SWARNALATA SARKAR,FEMALE,44,GENERAL,BNARP,Ganna Kisan,2018,0,2018
West Bengal,Diamond harbour,PRABIR SARKAR,MALE,58,GENERAL,IND,Chakki,2743,1,2744
West Bengal,Diamond harbour,SUBRATA BOSE,MALE,61,GENERAL,IND,Brush,5555,0,5555
West Bengal,Diamond harbour,NOTA,,,,NOTA,,16242,5,16247
West Bengal,Jadavpur,ANUPAM HAZRA,MALE,37,GENERAL,BJP,Lotus,392610,623,393233
West Bengal,Jadavpur,BIKASH RANJAN BHATTACHARYYA,MALE,68,GENERAL,CPIM,"Hammer, Sickle and Star",301560,704,302264
West Bengal,Jadavpur,BIMAL KRISHNA MANDAL,MALE,59,SC,BSP,Elephant,5112,2,5114
West Bengal,Jadavpur,MIMI CHAKRABORTY,FEMALE,30,GENERAL,AITC,Flowers and Grass,687773,699,688472
West Bengal,Jadavpur,ANURADHA PUTATUNDA,FEMALE,64,GENERAL,PDS,Football,5549,0,5549
West Bengal,Jadavpur,GOPAL NASKAR,MALE,45,GENERAL,RJNP,HOCKEY & BALL,1342,1,1343
West Bengal,Jadavpur,DR NAZRUL ISLAM,MALE,65,GENERAL,MPOI,Whistle,1601,4,1605
West Bengal,Jadavpur,RUPA KHAN,FEMALE,50,GENERAL,BNARP,Ganna Kisan,1667,0,1667
West Bengal,Jadavpur,SUJATA BANERJEE,FEMALE,64,GENERAL,SUCI(C),Battery torch,4345,9,4354
West Bengal,Jadavpur,ATANU CHATTERJEE,MALE,30,GENERAL,IND,Telephone,2345,0,2345
West Bengal,Jadavpur,KARTIK KAYAL,MALE,44,SC,IND,Auto- Rickshaw,9378,0,9378
West Bengal,Jadavpur,KARTICK NASKAR,MALE,68,SC,IND,Harmonium,2554,0,2554
West Bengal,Jadavpur,MANGAL KUMAR SARDAR,MALE,30,SC,IND,Bat,3474,1,3475
West Bengal,Jadavpur,NOTA,,,,NOTA,,15516,25,15541
West Bengal,Kolkata Dakshin,Chandra Kumar Bose,MALE,58,GENERAL,BJP,Lotus,417086,841,417927
West Bengal,Kolkata Dakshin,Mala Roy,FEMALE,61,GENERAL,AITC,Flowers and Grass,572188,931,573119
West Bengal,Kolkata Dakshin,Mita Chakraborty,FEMALE,44,GENERAL,INC,Hand,42536,82,42618
West Bengal,Kolkata Dakshin,Nandini Mukherjee,FEMALE,53,GENERAL,CPIM,"Hammer, Sickle and Star",139770,505,140275
West Bengal,Kolkata Dakshin,Sarfaraz Khan,MALE,43,GENERAL,BSP,Elephant,2358,2,2360
West Bengal,Kolkata Dakshin,Debabrata Bera,MALE,43,GENERAL,SUCI(C),Battery torch,2389,2,2391
West Bengal,Kolkata Dakshin,Sridhar Chandra Bagari,MALE,62,GENERAL,SHS,Bow & Arrow,1697,0,1697
West Bengal,Kolkata Dakshin,Badal Mondal,MALE,49,GENERAL,IND,Apple,801,0,801
West Bengal,Kolkata Dakshin,Gautam Mitra,MALE,61,GENERAL,IND,Chimney,699,2,701
West Bengal,Kolkata Dakshin,Kashinath Das,MALE,64,GENERAL,IND,CALCULATOR,1253,0,1253
West Bengal,Kolkata Dakshin,Niraj Agarwal,MALE,37,GENERAL,IND,Binoculars,1658,0,1658
West Bengal,Kolkata Dakshin,Rita Dutta,FEMALE,53,GENERAL,IND,Spanner,2457,0,2457
West Bengal,Kolkata Dakshin,Santanu Roy,MALE,46,GENERAL,IND,Brick,4564,0,4564
West Bengal,Kolkata Dakshin,NOTA,,,,NOTA,,14780,44,14824
West Bengal,Kolkata Uttar,BANDYOPADHYAY SUDIP,MALE,70,GENERAL,AITC,Flowers and Grass,474490,401,474891
West Bengal,Kolkata Uttar,KANINIKA BOSE (GHOSH),FEMALE,50,GENERAL,CPIM,"Hammer, Sickle and Star",70848,232,71080
West Bengal,Kolkata Uttar,OMPRAKASH PRAJAPATI,MALE,37,GENERAL,BSP,Elephant,2594,3,2597
West Bengal,Kolkata Uttar,RAHUL (BISWAJIT) SINHA,MALE,55,GENERAL,BJP,Lotus,347307,489,347796
West Bengal,Kolkata Uttar,SYED SHAHID IMAM,MALE,57,GENERAL,INC,Hand,26072,21,26093
West Bengal,Kolkata Uttar,BIJNAN KUMAR BERA,MALE,59,GENERAL,SUCI(C),Battery torch,1314,1,1315
West Bengal,Kolkata Uttar,JOYDEB DAS,MALE,31,GENERAL,BHMP,Slate,480,0,480
West Bengal,Kolkata Uttar,MANAS MAJUMDER,MALE,39,GENERAL,SHS,Bow & Arrow,901,0,901
West Bengal,Kolkata Uttar,MANMOHAN GARODIA,MALE,56,GENERAL,RAHM,Ganna Kisan,440,0,440
West Bengal,Kolkata Uttar,MD IMTIAZ KHAN,MALE,45,GENERAL,BHAPRAP,Ludo,418,0,418
West Bengal,Kolkata Uttar,MIR TIPU SULTAN ALI,MALE,51,GENERAL,PDS,Football,503,0,503
West Bengal,Kolkata Uttar,NARESH KR SINGH,MALE,58,GENERAL,JASP,Dish Antenna,712,0,712
West Bengal,Kolkata Uttar,RATHINDRA NATH ROY,MALE,52,SC,PUJP,Violin,1602,0,1602
West Bengal,Kolkata Uttar,RINKU GUPTA,FEMALE,44,GENERAL,PPOI,FLUTE,965,0,965
West Bengal,Kolkata Uttar,SUBHASH VERMA,MALE,49,GENERAL,JSVP,Auto- Rickshaw,1301,0,1301
West Bengal,Kolkata Uttar,ANUJIT KUMAR NAN,MALE,53,GENERAL,IND,Stethoscope,5737,0,5737
West Bengal,Kolkata Uttar,DEBJIT ROY CHOWDHURY,MALE,52,GENERAL,IND,Iron,3713,0,3713
West Bengal,Kolkata Uttar,KALIPADA JANA,MALE,68,GENERAL,IND,Cauliflower,923,1,924
West Bengal,Kolkata Uttar,PANNA LAL SHAW,MALE,56,GENERAL,IND,Apple,599,0,599
West Bengal,Kolkata Uttar,SUMANTA BHOWMICK,MALE,58,GENERAL,IND,Balloon,1301,0,1301
West Bengal,Kolkata Uttar,UTPAL BISWAS,MALE,44,SC,IND,Tractor Chalata Kisan,509,0,509
West Bengal,Kolkata Uttar,NOTA,,,,NOTA,,6724,12,6736
West Bengal,Howrah,Prasun Banerjee,MALE,64,GENERAL,AITC,Flowers and Grass,576499,212,576711
West Bengal,Howrah,Rantidev Sengupta,MALE,60,GENERAL,BJP,Lotus,472456,560,473016
West Bengal,Howrah,SUVRA GHOSH,FEMALE,61,GENERAL,INC,Hand,32088,19,32107
West Bengal,Howrah,Sumitro Adhikary,MALE,44,GENERAL,CPIM,"Hammer, Sickle and Star",105421,126,105547
West Bengal,Howrah,GAUTAM KUMAR SHAW,MALE,40,GENERAL,PUJP,Violin,1378,1,1379
West Bengal,Howrah,CHANDRA SEKHAR JHA,MALE,34,GENERAL,SHS,Bow and Arrow,1840,0,1840
West Bengal,Howrah,Md. Shanawaz,MALE,61,GENERAL,SUCI(C),Battery torch,1119,1,1120
West Bengal,Howrah,Sudarsan Manna,MALE,73,GENERAL,STPI,COCONUT FARM,730,0,730
West Bengal,Howrah,ASHRAF ALI,MALE,52,GENERAL,IND,Hat,974,1,975
West Bengal,Howrah,IMTIAZ AHMED MOLLAH,MALE,52,GENERAL,IND,Bricks,1323,0,1323
